# Convergence measures by iteration (iter npts dx_hat abs(dmu_hat)/yrange)
  1.0000000000E+00  3.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.0000000000E+00  4.0000000000E+00  1.8000529636E+02  9.9999937444E-01
  3.0000000000E+00  5.0000000000E+00  1.7667018173E+02  2.3700981293E-01
  4.0000000000E+00  6.0000000000E+00  2.0097612953E+01  4.7794775845E-01
  5.0000000000E+00  7.0000000000E+00  2.0317618957E-01  4.2529684397E-04
  6.0000000000E+00  8.0000000000E+00  5.9576411300E-01  2.4942408965E-03
  7.0000000000E+00  9.0000000000E+00  1.1121134873E-01  6.2710436600E-04
  8.0000000000E+00  1.0000000000E+01  4.9127009336E-02  1.8362816644E-03
  9.0000000000E+00  1.1000000000E+01  3.9002692311E-01  1.3100810607E-03
  1.0000000000E+01  1.2000000000E+01  7.5303887517E+00  1.5223125681E-01
  1.1000000000E+01  1.3000000000E+01  1.5560238258E+00  2.9105268384E-02
  1.2000000000E+01  1.4000000000E+01  9.9868604135E+00  9.2388905325E-02
  1.3000000000E+01  1.5000000000E+01  3.9226734848E+00  3.1507650155E-02
  1.4000000000E+01  1.6000000000E+01  6.5526830234E+00  2.4732365552E-02
  1.5000000000E+01  1.7000000000E+01  4.3174839082E+00  1.1968043855E-03
  1.6000000000E+01  1.8000000000E+01  2.3786801434E-01  1.3887706158E-02
  1.7000000000E+01  1.9000000000E+01  2.8950922563E-03  9.5505584501E-06
  1.8000000000E+01  2.0000000000E+01  2.4792243220E-01  9.3340238339E-03
  1.9000000000E+01  2.1000000000E+01  3.0344481967E-03  3.7305303360E-05
  2.0000000000E+01  2.2000000000E+01  1.3105766328E-01  6.7623264695E-04
  2.1000000000E+01  2.3000000000E+01  2.1911717590E-02  1.3737826106E-04
  2.2000000000E+01  2.4000000000E+01  1.1398235518E-02  1.0303369623E-04
  2.3000000000E+01  2.5000000000E+01  1.7549682073E-02  9.8888661944E-05
  2.4000000000E+01  2.6000000000E+01  6.4860534685E-02  4.1095048742E-04
  2.5000000000E+01  2.7000000000E+01  3.8527980564E-02  1.8652651852E-04
  2.6000000000E+01  2.8000000000E+01  1.8600024366E-02  7.4018459704E-05
  2.7000000000E+01  2.9000000000E+01  1.1121332465E-02  1.8356578172E-05
  2.8000000000E+01  3.0000000000E+01  2.3522289863E-01  5.7122407895E-05
  2.9000000000E+01  3.1000000000E+01  1.6411355255E-02  1.1968503576E-05
  3.0000000000E+01  3.2000000000E+01  3.0630806587E-01  1.4579814326E-04
  3.1000000000E+01  3.3000000000E+01  4.7284430965E-02  1.9693629778E-04
  3.2000000000E+01  3.4000000000E+01  6.4845104768E-03  5.3858269260E-05
  3.3000000000E+01  3.5000000000E+01  7.6489889006E-01  9.2736241346E-04
  3.4000000000E+01  3.6000000000E+01  3.1155774278E-02  2.6991902514E-04
  3.5000000000E+01  3.7000000000E+01  3.9512216985E-01  6.5833907335E-05
  3.6000000000E+01  3.8000000000E+01  1.0225044000E-03  0.0000000000E+00
  3.7000000000E+01  3.9000000000E+01  1.1639314596E-02  4.7024167714E-07
  3.8000000000E+01  4.0000000000E+01  6.0608160305E-04  4.7024304573E-07
  3.9000000000E+01  4.1000000000E+01  8.8157911810E-04  4.7024167714E-07
  4.0000000000E+01  4.2000000000E+01  6.2655884205E-03  9.4048472287E-07
  4.1000000000E+01  4.3000000000E+01  2.3865600000E-04  0.0000000000E+00
  4.2000000000E+01  4.4000000000E+01  2.6543942367E-03  4.7024167714E-07
  4.3000000000E+01  4.5000000000E+01  5.1639733409E-04  4.7024304573E-07
  4.4000000000E+01  4.6000000000E+01  1.5227713000E-03  0.0000000000E+00
  4.5000000000E+01  4.7000000000E+01  1.9288797219E-03  4.7024167714E-07
  4.6000000000E+01  4.8000000000E+01  4.2073150000E-04  0.0000000000E+00
  4.7000000000E+01  4.9000000000E+01  7.4252630000E-04  0.0000000000E+00
  4.8000000000E+01  5.0000000000E+01  1.6546223000E-03  0.0000000000E+00
  4.9000000000E+01  5.1000000000E+01  1.6722935990E-02  4.7024167714E-07
  5.0000000000E+01  5.2000000000E+01  4.9442119128E-03  4.7024167714E-07
  5.1000000000E+01  5.3000000000E+01  2.4012330000E-04  0.0000000000E+00
  5.2000000000E+01  5.4000000000E+01  2.3331811215E-03  9.4048472287E-07
  5.3000000000E+01  5.5000000000E+01  1.7401047973E-02  4.7024167714E-07
  5.4000000000E+01  5.6000000000E+01  3.1993367618E-03  1.8809694457E-06
  5.5000000000E+01  5.7000000000E+01  1.3995893000E-03  0.0000000000E+00
  5.6000000000E+01  5.8000000000E+01  6.2273000000E-04  0.0000000000E+00
  5.7000000000E+01  5.9000000000E+01  2.9141811576E-03  4.7024304573E-07
  5.8000000000E+01  6.0000000000E+01  7.1556200000E-05  0.0000000000E+00
  5.9000000000E+01  6.1000000000E+01  5.3686158255E-05  4.7024167714E-07
  6.0000000000E+01  6.2000000000E+01  2.3572682110E-03  4.7024167714E-07
  6.1000000000E+01  6.3000000000E+01  9.3386750328E-05  4.7024167714E-07
  6.2000000000E+01  6.4000000000E+01  3.5140273287E-03  4.7024167714E-07
  6.3000000000E+01  6.5000000000E+01  8.9671960759E-03  4.7024304573E-07
  6.4000000000E+01  6.6000000000E+01  2.9534450000E-04  0.0000000000E+00
  6.5000000000E+01  6.7000000000E+01  4.0664820000E-04  0.0000000000E+00
  6.6000000000E+01  6.8000000000E+01  2.5978793559E-04  4.7024167714E-07
  6.7000000000E+01  6.9000000000E+01  1.3081020000E-04  0.0000000000E+00
  6.8000000000E+01  7.0000000000E+01  6.0587663049E-04  4.7024167714E-07
  6.9000000000E+01  7.1000000000E+01  1.7901890000E-04  0.0000000000E+00
  7.0000000000E+01  7.2000000000E+01  6.5124419776E-03  4.7024304573E-07
  7.1000000000E+01  7.3000000000E+01  6.8668500000E-05  0.0000000000E+00
  7.2000000000E+01  7.4000000000E+01  5.7598045193E-03  2.8214541686E-06
  7.3000000000E+01  7.5000000000E+01  2.1650280000E-04  0.0000000000E+00
  7.4000000000E+01  7.6000000000E+01  7.2406987217E-03  9.4048472287E-07
  7.5000000000E+01  7.7000000000E+01  7.8602307228E-05  4.7024167714E-07
  7.6000000000E+01  7.8000000000E+01  7.6894400000E-05  0.0000000000E+00
  7.7000000000E+01  7.9000000000E+01  2.3960080000E-04  0.0000000000E+00
  7.8000000000E+01  8.0000000000E+01  6.7690210000E-04  0.0000000000E+00
  7.9000000000E+01  8.1000000000E+01  1.8053700000E-05  0.0000000000E+00
  8.0000000000E+01  8.2000000000E+01  1.1331890000E-04  0.0000000000E+00
  8.1000000000E+01  8.3000000000E+01  1.3374045068E-04  1.7421732124E-06
  8.2000000000E+01  8.4000000000E+01  1.0139538375E-02  1.1759664747E-05
  8.3000000000E+01  8.5000000000E+01  1.8244747347E-03  1.7421719448E-06
  8.4000000000E+01  8.6000000000E+01  2.9310342589E-03  4.3554393689E-07
  8.5000000000E+01  8.7000000000E+01  2.8236890000E-04  0.0000000000E+00
  8.6000000000E+01  8.8000000000E+01  2.7547560000E-04  0.0000000000E+00
  8.7000000000E+01  8.9000000000E+01  2.0928882905E-03  4.3554266929E-07
  8.8000000000E+01  9.0000000000E+01  9.1425100000E-05  0.0000000000E+00
  8.9000000000E+01  9.1000000000E+01  2.7624329000E-03  0.0000000000E+00
  9.0000000000E+01  9.2000000000E+01  3.8150770000E-04  0.0000000000E+00
  9.1000000000E+01  9.3000000000E+01  1.1037360000E-04  0.0000000000E+00
  9.2000000000E+01  9.4000000000E+01  1.0486917396E-03  2.1777158817E-06
  9.3000000000E+01  9.5000000000E+01  7.6790762817E-03  2.1777158817E-06
  9.4000000000E+01  9.6000000000E+01  6.2499310000E-04  0.0000000000E+00
  9.5000000000E+01  9.7000000000E+01  2.7509426756E-03  4.3554266929E-07
  9.6000000000E+01  9.8000000000E+01  2.0715299000E-03  0.0000000000E+00
